UUID;Teste automático;Modo;Tratamento;Tabela (Modbus);Tipo (Modbus);Registrador (Modbus);Tipo (DNP3);Índice (DNP3);Limite inferior;Limite superior;Valor default;Divisor;Unidade pt;Unidade en;Unidade es;Conversão pt;Conversão en;Conversão es;Opcional;Condicional;Nível de acesso;Descrição pt;Descrição en;Descrição es;Display pt;Display en;Display es;Observações;Funcionalidade pt;Funcionalidade en;Funcionalidade es;Grupo pt;Grupo en;Grupo es;Classificação;Gráfico rápido;Histórico de dados;IEC 61850;Link;CDC;;UUID;Display pt
bbc29f6bfa414325ae4fc4602ae37921;1;RW;16;TabEscritaEnrolamento3;Holding register;10610;Analog output;82;0;40;13;10;;;;;;;;;Público;Parâmetro de expoente 2M do enrolamento 3 - Estágio de resfriamento 0;Parameter of winding 3 2M exponent - Cooling stage 0;;TEMP\TRF\CSTG\STAG0\EXP3;TEMP\TRF\CSTG\STAG0\EXP3;TEMP\TRF\CSTG\STAG0\EXP3;;;;;Estágio de resfriamento 0;Cooling stage 0;;Parâmetro;;;;;;;02307a067191404982be6c93ab42f9c5;TEMP\TRF\CSTG\STAG1\OWG3
4a61b3bd483a4759895d1cc08f34054c;1;RW;16;TabEscritaEnrolamento3;Holding register;10611;Analog output;83;0;40;13;10;;;;;;;;;Público;Parâmetro de expoente 2M do enrolamento 3 - Estágio de resfriamento 1;Parameter of winding 3 2M exponent - Cooling stage 1;;TEMP\TRF\CSTG\STAG1\EXP3;TEMP\TRF\CSTG\STAG1\EXP3;TEMP\TRF\CSTG\STAG1\EXP3;;;;;Estágio de resfriamento 1;Cooling stage 1;;Parâmetro;;;;;;;128083c303f040eeb0e909d131e43cdf;TEMP\TRF\CSTG\STAG2\OWG3
cfbf240991d941639af27084d1d8677d;1;RW;16;TabEscritaEnrolamento3;Holding register;10612;Analog output;84;0;40;13;10;;;;;;;;;Público;Parâmetro de expoente 2M do enrolamento 3 - Estágio de resfriamento 2;Parameter of winding 3 2M exponent - Cooling stage 2;;TEMP\TRF\CSTG\STAG2\EXP3;TEMP\TRF\CSTG\STAG2\EXP3;TEMP\TRF\CSTG\STAG2\EXP3;;;;;Estágio de resfriamento 2;Cooling stage 2;;Parâmetro;;;;;;;f3f8aaa704b140ac92e9bef20c292606;TEMP\TRF\CONF\RTI3
4a5d6428800b4ee38387515cd416b84b;1;RW;16;TabEscritaEnrolamento3;Holding register;10613;Analog output;85;0;500;100;10;°C;°C;;;;;;;Público;Parâmetro de gradiente do enrolamento 3 - Estágio de resfriamento 0;Parameter of winding 3 temperature gradient - Cooling stage 0;;TEMP\TRF\CSTG\STAG0\OWG3;TEMP\TRF\CSTG\STAG0\OWG3;TEMP\TRF\CSTG\STAG0\OWG3;;;;;Estágio de resfriamento 0;Cooling stage 0;;Parâmetro;;;;;;;;
02307a067191404982be6c93ab42f9c5;1;RW;16;TabEscritaEnrolamento3;Holding register;10614;Analog output;86;0;500;100;10;°C;°C;;;;;;;Público;Parâmetro de gradiente do enrolamento 3 - Estágio de resfriamento 1;Parameter of winding 3 temperature gradient - Cooling stage 1;;TEMP\TRF\CSTG\STAG1\OWG3;TEMP\TRF\CSTG\STAG1\OWG3;TEMP\TRF\CSTG\STAG1\OWG3;;;;;Estágio de resfriamento 1;Cooling stage 1;;Parâmetro;;;;;;;5bc82aec20a2428db86844e8843b8b24;TEMP\TRF\CSTG\STAG0\TRC3
128083c303f040eeb0e909d131e43cdf;1;RW;16;TabEscritaEnrolamento3;Holding register;10615;Analog output;87;0;500;100;10;°C;°C;;;;;;;Público;Parâmetro de gradiente do enrolamento 3 - Estágio de resfriamento 2;Parameter of winding 3 temperature gradient - Cooling stage 2;;TEMP\TRF\CSTG\STAG2\OWG3;TEMP\TRF\CSTG\STAG2\OWG3;TEMP\TRF\CSTG\STAG2\OWG3;;;;;Estágio de resfriamento 2;Cooling stage 2;;Parâmetro;;;;;;;c257cdde19f04d8a80d20dfa565d795f;TEMP\TRF\CSTG\STAG1\TRC3
f3f8aaa704b140ac92e9bef20c292606;1;RW;16;TabEscritaEnrolamento3;Holding register;10616;Analog output;88;1;9999;500;1;;;;;;;;;Público;Parâmetro de relação do TC de imagem térmica 3 - Estágio de resfriamento 0;Parameter of thermal imaging CT 3 ratio - Cooling stage 0;;TEMP\TRF\CONF\RTI3;TEMP\TRF\CONF\RTI3;TEMP\TRF\CONF\RTI3;;;;;Estágio de resfriamento 0;Cooling stage 0;;Parâmetro;;;;;;;902df4b15d9a43f8b633125a25685c27;TEMP\TRF\CSTG\STAG2\TRC3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5bc82aec20a2428db86844e8843b8b24;1;RW;32_ABCD;TabEscritaEnrolamento3_32bit;Holding register;10700;Analog output;89;1;99990;1670;1000;kA;kA;;;;;;;Público;Parâmetro de corrente nominal do enrolamento 3 - Estágio de resfriamento 0;Parameter of winding 3 nominal current - Cooling stage 0;;TEMP\TRF\CSTG\STAG0\TRC3;TEMP\TRF\CSTG\STAG0\TRC3;TEMP\TRF\CSTG\STAG0\TRC3;;;;;Estágio de resfriamento 0;Cooling stage 0;;Parâmetro;;;;;;;8c1d86dfab4c4a0c9cd48ee299722b1a;
c257cdde19f04d8a80d20dfa565d795f;1;RW;32_ABCD;TabEscritaEnrolamento3_32bit;Holding register;10702;Analog output;91;1;99990;1670;1000;kA;kA;;;;;;;Público;Parâmetro de corrente nominal do enrolamento 3 - Estágio de resfriamento 1;Parameter of winding 3 nominal current - Cooling stage 1;;TEMP\TRF\CSTG\STAG1\TRC3;TEMP\TRF\CSTG\STAG1\TRC3;TEMP\TRF\CSTG\STAG1\TRC3;;;;;Estágio de resfriamento 1;Cooling stage 1;;Parâmetro;;;;;;;8c6ae4cf3cce45bfa79ef2701cde3319;TEMP\COOL\CONF\CG1
902df4b15d9a43f8b633125a25685c27;1;RW;32_ABCD;TabEscritaEnrolamento3_32bit;Holding register;10704;Analog output;93;1;99990;1670;1000;kA;kA;;;;;;;Público;Parâmetro de corrente nominal do enrolamento 3 - Estágio de resfriamento 2;Parameter of winding 3 nominal current - Cooling stage 2;;TEMP\TRF\CSTG\STAG2\TRC3;TEMP\TRF\CSTG\STAG2\TRC3;TEMP\TRF\CSTG\STAG2\TRC3;;;;;Estágio de resfriamento 2;Cooling stage 2;;Parâmetro;;;;;;;aefc7ed4ed374267b36a10116b74b0e7;TEMP\COOL\CST1\TREF
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dc6c9c95d3e1438cab31bae16d57b9a0;TEMP\COOL\CST1\CG1
8c1d86dfab4c4a0c9cd48ee299722b1a;1;RW;Bit;TabEscritaBinResfriamento1;Coil;10500;Binary output;60;0;1;0;1;;;;0=Ligado\1=Automático;0=Ligado\1=Autimatic;;;;Público;Parâmetro de ativação manual do grupo de resfriamento 1;Parameter of manual activation of cooling group 1;;;;;;;;;;;;Comando;;;;;;;7b47639215f4425483c181646c4d091f;TEMP\COOL\CST1\CG2
8c6ae4cf3cce45bfa79ef2701cde3319;1;RW;Bit;TabEscritaBinResfriamento1;Coil;10501;Binary output;61;0;1;0;1;;;;0=Ventilador\1=Bomba;0=Fan\1=Pump;;;;Público;Parâmetro de tipo do grupo de resfriamento 1;Parameter of cooling group 1 type;;TEMP\COOL\CONF\CG1;TEMP\COOL\CONF\CG1;TEMP\COOL\CONF\CG1;;;;;Grupos de resfriamento;Cooling groups;;Parâmetro;;;;;;;;
aefc7ed4ed374267b36a10116b74b0e7;1;RW;Bit;TabEscritaBinResfriamento1;Coil;10502;Binary output;62;0;1;0;1;;;;0=Enrolamento\1=Óleo;0=Winding\1=Oil;;;;Público;Parâmetro de temperatura de controle do estágio de resfriamento 1;Parameter of control temperature for cooling stage 1;;TEMP\COOL\CST1\TREF;TEMP\COOL\CST1\TREF;TEMP\COOL\CST1\TREF;;;;;Estágio de resfriamento 1;Cooling stage 1;;Parâmetro;;;;;;;5f83f00d0d284eb09adba43887aa5dca;
dc6c9c95d3e1438cab31bae16d57b9a0;1;RW;Bit;TabEscritaBinResfriamento1;Coil;10503;Binary output;63;0;1;0;1;;;;0=Não\1=Sim;0=No\1=Yes;;;;Público;Parâmetro de inscrição do grupo 1 no estágio de resfriamento 1;Parameter of group 1 assignment to the cooling stage 1;;TEMP\COOL\CST1\CG1;TEMP\COOL\CST1\CG1;TEMP\COOL\CST1\CG1;;;;;Estágio de resfriamento 1;Cooling stage 1;;Parâmetro;;;;;;;e3b9250314e641719c13dea41be3e289;TEMP\COOL\CONF\CG2
7b47639215f4425483c181646c4d091f;1;RW;Bit;TabEscritaBinResfriamento1;Coil;10504;Binary output;64;0;1;0;1;;;;0=Não\1=Sim;0=No\1=Yes;;;;Público;Parâmetro de inscrição do grupo 1 no estágio de resfriamento 2;Parameter of group 1 assignment to the cooling stage 2;;TEMP\COOL\CST1\CG2;TEMP\COOL\CST1\CG2;TEMP\COOL\CST1\CG2;;;;;Estágio de resfriamento 2;Cooling stage 2;;Parâmetro;;;;;;;8f93dad3da1f4627a9a9aa26ab410140;TEMP\COOL\CST2\TREF
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;54f7fdce9d1a473eb4b94fa392c9bd83;TEMP\COOL\CST2\CG1
5f83f00d0d284eb09adba43887aa5dca;1;RW;Bit;TabEscritaBinResfriamento2;Coil;10600;Binary output;65;0;1;0;1;;;;0=Ligado\1=Automático;0=Ligado\1=Autimatic;;;;Público;Parâmetro de ativação manual do grupo de resfriamento 2;Parameter of manual activation of cooling group 2;;;;;;;;;;;;Comando;;;;;;;6c989ae96a1949b0b6d0000a8bdde3d5;TEMP\COOL\CST2\CG2
e3b9250314e641719c13dea41be3e289;1;RW;Bit;TabEscritaBinResfriamento2;Coil;10601;Binary output;66;0;1;0;1;;;;0=Ventilador\1=Bomba;0=Fan\1=Pump;;;;Público;Parâmetro de tipo do grupo de resfriamento 2;Parameter of cooling group 2 type;;TEMP\COOL\CONF\CG2;TEMP\COOL\CONF\CG2;TEMP\COOL\CONF\CG2;;;;;Grupos de resfriamento;Cooling groups;;Parâmetro;;;;;;;;
8f93dad3da1f4627a9a9aa26ab410140;1;RW;Bit;TabEscritaBinResfriamento2;Coil;10602;Binary output;67;0;1;0;1;;;;0=Enrolamento\1=Óleo;0=Winding\1=Oil;;;;Público;Parâmetro de temperatura de controle do estágio de resfriamento 2;Parameter of control temperature for cooling stage 2;;TEMP\COOL\CST2\TREF;TEMP\COOL\CST2\TREF;TEMP\COOL\CST2\TREF;;;;;Estágio de resfriamento 2;Cooling stage 2;;Parâmetro;;;;;;;34a97d3708ae4375b4014d056e4419f7;TEMP\COOL\CONF\BLCK
54f7fdce9d1a473eb4b94fa392c9bd83;1;RW;Bit;TabEscritaBinResfriamento2;Coil;10603;Binary output;68;0;1;0;1;;;;0=Não\1=Sim;0=No\1=Yes;;;;Público;Parâmetro de inscrição do grupo 2 no estágio de resfriamento 1;Parameter of group 2 assignment to the cooling stage 1;;TEMP\COOL\CST2\CG1;TEMP\COOL\CST2\CG1;TEMP\COOL\CST2\CG1;;;;;Estágio de resfriamento 1;Cooling stage 1;;Parâmetro;;;;;;;8504496bef7b4664948a5c7581118a16;TEMP\COOL\CST1\CS1T
6c989ae96a1949b0b6d0000a8bdde3d5;1;RW;Bit;TabEscritaBinResfriamento2;Coil;10604;Binary output;69;0;1;0;1;;;;0=Não\1=Sim;0=No\1=Yes;;;;Público;Parâmetro de inscrição do grupo 2 no estágio de resfriamento 2;Parameter of group 2 assignment to the cooling stage 2;;TEMP\COOL\CST2\CG2;TEMP\COOL\CST2\CG2;TEMP\COOL\CST2\CG2;;;;;Estágio de resfriamento 2;Cooling stage 2;;Parâmetro;;;;;;;e5917c14062348afa5d141b29c8eb960;TEMP\COOL\CST2\CS1T
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8f05663792be4ea08338cd722ed677af;TEMP\COOL\CONF\CGN
34a97d3708ae4375b4014d056e4419f7;1;RW;16;TabEscritaResfriamento;Holding register;10800;Analog output;95;-55;200;-25;1;°C;°C;;;;;;;Público;Parâmetro de temperatura para bloqueio de bomba de resfriamento;Parameter of temperature for cooling pump block;;TEMP\COOL\CONF\BLCK;TEMP\COOL\CONF\BLCK;TEMP\COOL\CONF\BLCK;;;;;Grupos de resfriamento;Cooling groups;;Parâmetro;;;;;;;6f7d7efa0cd848b58a1cca6184a681f9;TEMP\COOL\CONF\THYS
8504496bef7b4664948a5c7581118a16;0;RW;16;TabEscritaResfriamento;Holding register;10801;Analog output;96;-55;200;65;10;°C;°C;;;;;;;Público;Parâmetro de temperatura do estágio 1 para resfriamento;Parameter of cooling stage 1 temperature;;TEMP\COOL\CST1\CS1T;TEMP\COOL\CST1\CS1T;TEMP\COOL\CST1\CS1T;;;;;Estágio de resfriamento 1;Cooling stage 1;;Parâmetro;;;;;;;7c4d2bf0af6c459086c0f571119575c6;TEMP\COOL\CONF\LHYS
e5917c14062348afa5d141b29c8eb960;0;RW;16;TabEscritaResfriamento;Holding register;10802;Analog output;97;-55;200;70;10;°C;°C;;;;;;;Público;Parâmetro de temperatura do estágio 2 para resfriamento;Parameter of cooling stage 2 temperature;;TEMP\COOL\CST2\CS1T;TEMP\COOL\CST2\CS1T;TEMP\COOL\CST2\CS1T;;;;;Estágio de resfriamento 2;Cooling stage 2;;Parâmetro;;;;;;;f712ceda167e49e8849bf400ca742706;TEMP\COOL\CONF\FEH
8f05663792be4ea08338cd722ed677af;1;RW;16;TabEscritaResfriamento;Holding register;10803;Analog output;98;1;2;2;1;;;;;;;;;Público;Parâmetro de configuração da quantidade de grupos de resfriamento;Parameter of cooling group quantity configuration;;TEMP\COOL\CONF\CGN;TEMP\COOL\CONF\CGN;TEMP\COOL\CONF\CGN;;;;;Grupos de resfriamento;Cooling groups;;Parâmetro;;;;;;;1eebce60b5634e6499ac3e14fce33fb2;TEMP\COOL\CONF\FEM
6f7d7efa0cd848b58a1cca6184a681f9;1;RW;16;TabEscritaResfriamento;Holding register;10804;Analog output;99;0;30;5;1;°C;°C;;;;;;;Público;Parâmetro de histerese de temperatura para desligamento dos grupos de resfriamento;Parameter of temperature hysteresis for disable the cooling groups;;TEMP\COOL\CONF\THYS;TEMP\COOL\CONF\THYS;TEMP\COOL\CONF\THYS;;;;;Grupos de resfriamento;Cooling groups;;Parâmetro;;;;;;;5ef4c1e735f349cc80c48129fe155c69;TEMP\COOL\CONF\FET
7c4d2bf0af6c459086c0f571119575c6;1;RW;16;TabEscritaResfriamento;Holding register;10805;Analog output;100;0;9;5;1;%;%;;;;;;;Público;Parâmetro de histerese de carga para desligamento dos grupos de resfriamento;Parameter of load hysteresis to disable the cooling groups;;TEMP\COOL\CONF\LHYS;TEMP\COOL\CONF\LHYS;TEMP\COOL\CONF\LHYS;;;;;Grupos de resfriamento;Cooling groups;;Parâmetro;;;;;;;a33a1d467ef34e948de5503340c7f53b;TEMP\COOL\CST1\CS1L
f712ceda167e49e8849bf400ca742706;1;RW;16;TabEscritaResfriamento;Holding register;10806;Analog output;101;0;23;22;1;hrs;hrs;;;;;FEXC;;Público;Parâmetro de hora para início do exercício do resfriamento;Parameter of fan exercise start hour;;TEMP\COOL\CONF\FEH;TEMP\COOL\CONF\FEH;TEMP\COOL\CONF\FEH;;;;;Grupos de resfriamento;Cooling groups;;Parâmetro;;;;;;;7a9fabaeb0244297a2e41069843ab628;TEMP\COOL\CST2\CS1L
1eebce60b5634e6499ac3e14fce33fb2;1;RW;16;TabEscritaResfriamento;Holding register;10807;Analog output;102;0;59;30;1;min;min;;;;;FEXC;;Público;Parâmetro de minuto para início do exercício do resfriamento;Parameter of fan exercise start minute;;TEMP\COOL\CONF\FEM;TEMP\COOL\CONF\FEM;TEMP\COOL\CONF\FEM;;;;;Grupos de resfriamento;Cooling groups;;Parâmetro;;;;;;;;
5ef4c1e735f349cc80c48129fe155c69;1;RW;16;TabEscritaResfriamento;Holding register;10808;Analog output;103;0;999;45;1;min;min;;;;;FEXC;;Público;Parâmetro de duração do exercício do resfriamento;Parameter of fan exercise duration;;TEMP\COOL\CONF\FET;TEMP\COOL\CONF\FET;TEMP\COOL\CONF\FET;;;;;Grupos de resfriamento;Cooling groups;;Parâmetro;;;;;;;19a31cac55b543a2ac83083b53cf4dca;TEMP\TDL\AUTO
a33a1d467ef34e948de5503340c7f53b;0;RW;16;TabEscritaResfriamento;Holding register;10809;Analog output;104;50;200;65;1;%;%;;;;;PCOL;;Público;Parâmetro de carga do estágio 1 para resfriamento;Parameter of load for the cooling stage 1;;TEMP\COOL\CST1\CS1L;TEMP\COOL\CST1\CS1L;TEMP\COOL\CST1\CS1L;;;;;Estágio de resfriamento 1;Cooling stage 1;;Parâmetro;;;;;;;728e502756d446cda8d748bdcc110778;
7a9fabaeb0244297a2e41069843ab628;0;RW;16;TabEscritaResfriamento;Holding register;10810;Analog output;105;50;200;70;1;%;%;;;;;PCOL;;Público;Parâmetro de carga do estágio 2 para resfriamento;Parameter of load for the cooling stage 2;;TEMP\COOL\CST2\CS1L;TEMP\COOL\CST2\CS1L;TEMP\COOL\CST2\CS1L;;;;;Estágio de resfriamento 2;Cooling stage 2;;Parâmetro;;;;;;;96e36c33cac64341b3d6f285dd10d930;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0040ca8a7d584c04aa86c635f6b3831e;
19a31cac55b543a2ac83083b53cf4dca;1;RW;Bit;TabEscritaBinDtc;Coil;10700;Binary output;70;0;1;0;1;;;;0=Não\1=Sim;0=No\1=Yes;;OLTD;;Público;Parâmetro de habilitar aprendizado automático dos alarmes do diferencial de temperatura do comutador;Parameter of enable automatic learning for the alarms of OLTC temperature difference;;TEMP\TDL\AUTO;TEMP\TDL\AUTO;TEMP\TDL\AUTO;;;;;Alarmes;Alarms;;Parâmetro;;;;;;;be2f4e4fb700462db12222cfda1d8568;
728e502756d446cda8d748bdcc110778;1;RW;Bit;TabEscritaBinDtc;Coil;10701;Binary output;71;0;1;0;1;;;;0=Não\1=Sim;0=No\1=Yes;;OLTD;;Público;Parâmetro de associação do relé 5 ao alarme por diferencial de temperatura instantâneo do comutador;Parameter of relay 5 assigned to alarm by OLTC instant temperature;;;;;;;;;Associação de relés;Relays assignments;;Debug;;;;;;;19c928c42cb747189ffb90594b14985e;
96e36c33cac64341b3d6f285dd10d930;1;RW;Bit;TabEscritaBinDtc;Coil;10702;Binary output;72;0;1;0;1;;;;0=Não\1=Sim;0=No\1=Yes;;OLTD;;Público;Parâmetro de associação do relé 6 ao alarme por diferencial de temperatura instantâneo do comutador;Parameter of relay 6 assigned to alarm by OLTC instant temperature;;;;;;;;;Associação de relés;Relay Association;;Debug;;;;;;;5ab535722b954a1db961ca41c48db37a;
0040ca8a7d584c04aa86c635f6b3831e;1;RW;Bit;TabEscritaBinDtc;Coil;10703;Binary output;73;0;1;0;1;;;;0=Não\1=Sim;0=No\1=Yes;;OLTD;;Público;Parâmetro de associação do relé 7 ao alarme por diferencial de temperatura instantâneo do comutador;Parameter of relay 7 assigned to alarm by OLTC instant temperature;;;;;;;;;Associação de relés;Relay Association;;Debug;;;;;;;;
be2f4e4fb700462db12222cfda1d8568;1;RW;Bit;TabEscritaBinDtc;Coil;10704;Binary output;74;0;1;0;1;;;;0=Não\1=Sim;0=No\1=Yes;;OLTD;;Público;Parâmetro de associação do relé 5 ao alarme por diferencial de temperatura filtrado do comutador;Parameter of relay 5 assigned to alarm by OLTC filtered temperature differential;;;;;;;;;Associação de relés;Relays assignments;;Debug;;;;;;;c001608d809b4b0d9576d1a0c4a3335b;TEMP\TDL\FILT
19c928c42cb747189ffb90594b14985e;1;RW;Bit;TabEscritaBinDtc;Coil;10705;Binary output;75;0;1;0;1;;;;0=Não\1=Sim;0=No\1=Yes;;OLTD;;Público;Parâmetro de associação do relé 6 ao alarme por diferencial de temperatura filtrado do comutador;Parameter of relay 6 assigned to alarm by OLTC filtered temperature differential;;;;;;;;;Associação de relés;Relay Association;;Debug;;;;;;;7859cd28e8594a17a08de9fee596deb4;TEMP\ALRM\VAL\TALD
5ab535722b954a1db961ca41c48db37a;1;RW;Bit;TabEscritaBinDtc;Coil;10706;Binary output;76;0;1;0;1;;;;0=Não\1=Sim;0=No\1=Yes;;OLTD;;Público;Parâmetro de associação do relé 7 ao alarme por diferencial de temperatura filtrado do comutador;Parameter of relay 7 assigned to alarm by OLTC filtered temperature differential;;;;;;;;;Associação de relés;Relay Association;;Debug;;;;;;;a05041b2ce854d1d983e6760f6c5710a;TEMP\TDL\MARG
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;af88ff205f9c4c958eb9fdeefb874397;TEMP\TDL\TIME
c001608d809b4b0d9576d1a0c4a3335b;1;RW;16;TabEscritaDtcGeral;Holding register;10900;Analog output;106;0;720;180;1;min;min;;;;;OLTD;;Público;Parâmetro de constante de tempo para filtragem do diferencial de temperatura;Parameter of time constat for differential temperature filter;;TEMP\TDL\FILT;TEMP\TDL\FILT;TEMP\TDL\FILT;;;;;Diferencial de temperatura do comutador;OLTC temperature differential;;Parâmetro;;;;;;;;
7859cd28e8594a17a08de9fee596deb4;1;RW;16;TabEscritaDtcGeral;Holding register;10901;Analog output;107;1;240;20;1;min;min;;;;;OLTD;;Público;Parâmetro de tempo para alarme por diferencial de temperatura do comutador;Parameter of time to alarm by differential temperature;;TEMP\ALRM\VAL\TALD;TEMP\ALRM\VAL\TALD;TEMP\ALRM\VAL\TALD;;;;;Diferencial de temperatura do comutador;OLTC temperature differential;;Parâmetro;;;;;;;5dc58329049846c68807f45961961fd5;TEMP\ALRM\VAL\DIAL
a05041b2ce854d1d983e6760f6c5710a;1;RW;16;TabEscritaDtcGeral;Holding register;10902;Analog output;108;1;10;5;1;°C;°C;;;;;OLTD;;Público;Parâmetro de margem de temperatura do aprendizado automático dos alarmes;Parameter of atuomatic alarm leraning temperature gap;;TEMP\TDL\MARG;TEMP\TDL\MARG;TEMP\TDL\MARG;;;;;Diferencial de temperatura do comutador;OLTC temperature differential;;Parâmetro;;;;;;;f0440a74a16c413d85c931071ec86288;TEMP\ALRM\VAL\DFAL
af88ff205f9c4c958eb9fdeefb874397;1;RW;16;TabEscritaDtcGeral;Holding register;10903;Analog output;109;1;720;336;1;hrs;hrs;;;;;OLTD;;Público;Parâmetro de tempo de aprendizado automático dos alarmes do diferencial de temperatura do comutador;Parameter of time automatic learning to alarm by temperature differential;;TEMP\TDL\TIME;TEMP\TDL\TIME;TEMP\TDL\TIME;;;;;Diferencial de temperatura do comutador;OLTC temperature differential;;Parâmetro;;;;;;;817d15d5b2764cb9b0b3e4d8229d11df;TEMP\TDL\SENS
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ee595014043745f59ae98b156355c3ea;
5dc58329049846c68807f45961961fd5;1;RW;16;TabEscritaDtc;Holding register;11000;Analog output;110;-400;400;100;10;°C;°C;;;;;OLTD;;Público;Parâmetro de alarme por diferencial de temperatura instantâneo do comutador;Parameter of by alarm by OLTC instant temperature differential;;TEMP\ALRM\VAL\DIAL;TEMP\ALRM\VAL\DIAL;TEMP\ALRM\VAL\DIAL;;;;;Alarmes;Alarms;;Parâmetro;;;;;;;f27b7f8bd79c4b6bae26a717b6daafe5;
f0440a74a16c413d85c931071ec86288;1;RW;16;TabEscritaDtc;Holding register;11001;Analog output;111;-400;400;100;10;°C;°C;;;;;OLTD;;Público;Parâmetro de alarme por diferencial de temperatura filtrado do comutador;Parameter of by alarm by OLTC filtered temperature differential;;TEMP\ALRM\VAL\DFAL;TEMP\ALRM\VAL\DFAL;TEMP\ALRM\VAL\DFAL;;;;;Alarmes;Alarms;;Parâmetro;;;;;;;;
817d15d5b2764cb9b0b3e4d8229d11df;0;RW;16;TabEscritaDtc;Holding register;11002;Analog output;112;0;2;0;1;;;;0=OFF\1=PT1\2=PT2;0=Off\1=PT1\2=PT2;;OLTD;;Público;Parâmetro de seleção do sensor de temperatura para o comutador;Parameter of OLTC temperature sensor selection;;TEMP\TDL\SENS;TEMP\TDL\SENS;TEMP\TDL\SENS;;;;;Diferencial de temperatura do comutador;OLTC temperature differential;;Parâmetro;;;;;;;05d22bce28aa4dfd91a9be47d0d9de27;ADV\CONF\CTR\CTR1
ee595014043745f59ae98b156355c3ea;1;RW;16;TabEscritaDtc;Holding register;11003;Analog output;113;1;3;3;1;;;;1=Azul\2=Amarelo\3=Vermelho;1=Blue\2=Yellow\3=Red;;OLTD;;Público;Parâmetro de classificação do alarme por diferencial de temperatura instantâneo do comutador;Parameter of classification of alarm by OLTC instant temperature differential;;;;;;;;;Classificação de alarmes;Alarms classification;;Parâmetro;;;;;;;eb0969c28b264d469f83c061267fcf9b;ADV\CONF\CTR\CTR2
f27b7f8bd79c4b6bae26a717b6daafe5;1;RW;16;TabEscritaDtc;Holding register;11004;Analog output;114;1;3;3;1;;;;1=Azul\2=Amarelo\3=Vermelho;1=Blue\2=Yellow\3=Red;;OLTD;;Público;Parâmetro de classificação do alarme por diferencial de temperatura filtrado do comutador;Parameter of classification of alarm by OLTC filtered temperature differential;;;;;;;;;Classificação de alarmes;Alarms classification;;Parâmetro;;;;;;;93cb35d679954800acadc2fd353c90ec;ADV\CONF\CTR\CTR3
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05d22bce28aa4dfd91a9be47d0d9de27;1;RW;16;TabEscritaRelacaoTc;Holding register;400;Analog output;12;1;10000;3030;1;;;;;;;;;Público;Parâmetro de relação do TC1;Parameter of CT1 ratio;;ADV\CONF\CTR\CTR1;ADV\CONF\CTR\CTR1;ADV\CONF\CTR\CTR1;;;;;Regulação;Regulation;;Parâmetro;;;;;;;4eea9674db24483bbeb4b93d36e0736b;
eb0969c28b264d469f83c061267fcf9b;1;RW;16;TabEscritaRelacaoTc;Holding register;401;Analog output;13;1;10000;3030;1;;;;;;;;;Público;Parâmetro de relação do TC2;Parameter of CT2 ratio;;ADV\CONF\CTR\CTR2;ADV\CONF\CTR\CTR2;ADV\CONF\CTR\CTR2;;;;;Regulação;Regulation;;Parâmetro;;;;;;;;
93cb35d679954800acadc2fd353c90ec;1;RW;16;TabEscritaRelacaoTc;Holding register;402;Analog output;14;1;10000;3030;1;;;;;;;;;Público;Parâmetro de relação do TC3;Parameter of CT3 ratio;;ADV\CONF\CTR\CTR3;ADV\CONF\CTR\CTR3;ADV\CONF\CTR\CTR3;;;;;Regulação;Regulation;;Parâmetro;;;;;;;00cf365f629444a2bbda1b1c9d25b683;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
f5198f28dbd54390a8518361de01e632;0;RW;16;TabEscritaUartsConfig;Holding register;500;Analog output;116;0;5;1;1;;;0=4800 bps\1=9600 bps\2=19200 bps\3=38400 bps\4=57600 bps\5=115200 bps;0=4800\1=9600\2=19200\3=38400\4=57600\5=115200;0=4800\1=9600\2=19200\3=38400\4=57600\5=115200;;;;Público;Parâmetro de baudrate da UART1;Parameter of UART1 baudrate;;;;;;;;;;;;;;;;;;;02298c7a128a4cce9e06627ffcf4c2c6;
e056ccccf7bb433f9fc69ddd81a21489;0;RW;16;TabEscritaUartsConfig;Holding register;501;Analog output;117;1;2;1;1;;;1=Modbus\2=DNP3;1=Modbus\2=DNP3;1=Modbus\2=DNP3;;;;Público;Parâmetro de protocolo de comunicação da UART1;Parameter of UART1 communication protocol;;;;;ALERTA(O protocolo DNP3 só pode ser selecionado em uma interface de comunicação por vez)!!!;;;;;;;;;;;;;;574f496fb02d404ea18203f4bf400b86;
