UUID;Teste automático;Modo;Tratamento;Tabela (Modbus);Tipo (Modbus);Registrador (Modbus);Tipo (DNP3);Índice (DNP3);Limite inferior;Limite superior;Valor default;Divisor;Unidade pt;Unidade en;Unidade es;Conversão pt;Conversão en;Conversão es;Opcional;Condicional;Nível de acesso;Descrição pt;Descrição en;Descrição es;Display pt;Display en;Display es;Observações;Funcionalidade pt;Funcionalidade en;Funcionalidade es;Grupo pt;Grupo en;Grupo es;Classificação;Gráfico rápido;Histórico de dados;IEC 61850;Link;CDC
64bd0ab4dcd34fa0b98386910a40ade5;0;RW;16;;Holding register;700;Analog output;275;1;1000;100;1;A;A;A;;;;CCPR;;Uso interno;Parâmetro de alarme por corrente circulante alta;Parameter of alarm by circulating current high;;Alarme C.C. Alta;Alarm C.Curr. Hi;;ALERTA(Opcional não suportado por essa versão de firmware)!!!;;;;;;;;;;;;CDC
cec976560a134e0b96b2b28704772f65;0;RW;16;;Holding register;701;Analog output;276;0;180;60;1;s;s;s;;;;CCPR;;Uso interno;Parâmetro de temporização para o alarme por corrente circulante alta;Parameter of alarm by timer for circulating current high;;Tempo C.C. Alta;I Circ. Hi Delay;;ALERTA(Opcional não suportado por essa versão de firmware)!!!;;;;;;;;;;;;CDC
30b8651f5ec44f47893ba4ef5416c458;0;RW;0x0004;;Holding register;702;Binary output;146;0;1;0;1;;;;0=Não\1=Sim;0=No\1=Yes;;CCPR;;Uso interno;Parâmetro de associação do relé 3 ao alarme por corrente circulante alta;Parameter of relay 3 assigned to alarm by circulating current high;;RL3;RL3;;ALERTA(Opcional não suportado por essa versão de firmware)!!!;;;;;;;;;;;;CDC
989ad369f716401c9b1d80feb5678a3c;0;RW;0x0008;;Holding register;702;Binary output;147;0;1;0;1;;;;0=Não\1=Sim;0=No\1=Yes;;CCPR;;Uso interno;Parâmetro de associação do relé 4 ao alarme por corrente circulante alta;Parameter of relay 4 assigned to alarm by circulating current high;;RL4;RL4;;ALERTA(Opcional não suportado por essa versão de firmware)!!!;;;;;;;;;;;;CDC
a2c0c2fff35e4578a4d198d6df715bcd;0;RW;0x0010;;Holding register;702;Binary output;148;0;1;0;1;;;;0=Não\1=Sim;0=No\1=Yes;;CCPR;;Uso interno;Parâmetro de associação do relé 5 ao alarme por corrente circulante alta;Parameter of relay 5 assigned to alarm by circulating current high;;RL5;RL5;;ALERTA(Opcional não suportado por essa versão de firmware)!!!;;;;;;;;;;;;CDC
ee2ce05aaf46492086982380bf3c6f9c;0;RW;0x0020;;Holding register;702;Binary output;149;0;1;0;1;;;;0=Não\1=Sim;0=No\1=Yes;;CCPR;;Uso interno;Parâmetro de associação do relé 6 ao alarme por corrente circulante alta;Parameter of relay 6 assigned to alarm by circulating current high;;RL6;RL6;;ALERTA(Opcional não suportado por essa versão de firmware)!!!;;;;;;;;;;;;CDC
f9e336cbe4f6431292843e913229ef26;0;RW;0x0040;;Holding register;702;Binary output;150;0;1;0;1;;;;0=Não\1=Sim;0=No\1=Yes;;CCPR;;Uso interno;Parâmetro de associação do relé 7 ao alarme por corrente circulante alta;Parameter of relay 7 assigned to alarm by circulating current high;;RL7;RL7;;ALERTA(Opcional não suportado por essa versão de firmware)!!!;;;;;;;;;;;;CDC
2da5e421df284d9080eb60683f35f05c;0;RW;0x0004;;Holding register;703;Binary output;154;0;1;0;1;;;;0=Não\1=Sim;0=No\1=Yes;;CCPR;;Uso interno;Parâmetro de associação do relé 3 ao autodiagnóstico de falha de parametrização de paralelismo por corrente circulante;Parameter of relay 3 assigned to parallelism parameterization self-diagnosis for circulating current;;;;;ALERTA(Opcional não suportado por essa versão de firmware)!!!;;;;;;;;;;;;CDC
4ef8d43f367c4aeb8b91521997476144;0;RW;0x0008;;Holding register;703;Binary output;155;0;1;0;1;;;;0=Não\1=Sim;0=No\1=Yes;;CCPR;;Uso interno;Parâmetro de associação do relé 4 ao autodiagnóstico de falha de parametrização de paralelismo por corrente circulante;Parameter of relay 4 assigned to parallelism parameterization self-diagnosis for circulating current;;;;;ALERTA(Opcional não suportado por essa versão de firmware)!!!;;;;;;;;;;;;CDC
598a44ee90f44ba494ab0302f3b4a8f9;0;RW;0x0010;;Holding register;703;Binary output;156;0;1;0;1;;;;0=Não\1=Sim;0=No\1=Yes;;CCPR;;Uso interno;Parâmetro de associação do relé 5 ao autodiagnóstico de falha de parametrização de paralelismo por corrente circulante;Parameter of relay 5 assigned to parallelism parameterization self-diagnosis for circulating current;;;;;ALERTA(Opcional não suportado por essa versão de firmware)!!!;;;;;;;;;;;;CDC
a3f9cba0284e47edb39d368a99ec4991;0;RW;0x0020;;Holding register;703;Binary output;157;0;1;0;1;;;;0=Não\1=Sim;0=No\1=Yes;;CCPR;;Uso interno;Parâmetro de associação do relé 6 ao autodiagnóstico de falha de parametrização de paralelismo por corrente circulante;Parameter of relay 6 assigned to parallelism parameterization self-diagnosis for circulating current;;;;;ALERTA(Opcional não suportado por essa versão de firmware)!!!;;;;;;;;;;;;CDC
cce550a21f8147a589191d97ae948f9b;0;RW;0x0040;;Holding register;703;Binary output;158;0;1;0;1;;;;0=Não\1=Sim;0=No\1=Yes;;CCPR;;Uso interno;Parâmetro de associação do relé 7 ao autodiagnóstico de falha de parametrização de paralelismo por corrente circulante;Parameter of relay 7 assigned to parallelism parameterization self-diagnosis for circulating current;;;;;ALERTA(Opcional não suportado por essa versão de firmware)!!!;;;;;;;;;;;;CDC
6a5c4831bf074ae69b171d89530c2c98;0;RW;16;;Holding register;704;Analog output;277;0;3;0;1;;;;0=Individual\1=Grupo 1\2=Grupo 2\3=Grupo 3;0=Individual\1=Group 1\2=Group 2\3=Group 3;;CCPR;;Uso interno;Parâmetro de seleção do modo de operação e grupo de paralelismo inserido;Parameter of operation mode and inserted parallelism group selection;;Paralelismo;Parallelism;;ALERTA(Opcional não suportado por essa versão de firmware)!!!;;;;;;;;;;;;CDC
