UUID;Teste automático;Modo;Tratamento;Tabela (Modbus);Tipo (Modbus);Registrador (Modbus);Tipo (DNP3);Índice (DNP3);Limite inferior;Limite superior;Valor default;Divisor;Unidade pt;Unidade en;Unidade es;Conversão pt;Conversão en;Conversão es;Opcional;Condicional;Nível de acesso;Descrição pt;Descrição en;Descrição es;Display pt;Display en;Display es;Observações;Funcionalidade pt;Funcionalidade en;Funcionalidade es;Grupo pt;Grupo en;Grupo es;Classificação;Gráfico rápido;Histórico de dados;IEC 61850;Link;CDC
10fe8cc967504180851cbb1049cea201;1;R;Bit;TabLeituraBinDebug;Discrete input;50016;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Erro no menu Índice 16 (FLSH);;;;;;;;;;;;;;;;;;
7e5f887f4cb943aa99191d833a5fb104;1;R;Bit;TabLeituraBinDebug;Discrete input;50017;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Erro no menu Índice 17 (OPEN);;;;;;;;;;;;;;;;;;
498835b7d11a49c8ac2535a4d7241cda;1;R;Bit;TabLeituraBinDebug;Discrete input;50018;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Erro no menu Índice 18 (RL1);;;;;;;;;;;;;;;;;;
47b88d140ea445fab72a9aae34795344;1;R;Bit;TabLeituraBinDebug;Discrete input;50019;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Erro no menu Índice 19 (RL2);;;;;;;;;;;;;;;;;;
f706d3117520453398fe28e019b37cb6;1;R;Bit;TabLeituraBinDebug;Discrete input;50020;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Erro no menu Índice 20 (RL3);;;;;;;;;;;;;;;;;;
ec3cadd59df74029b61cd8eadd14a522;1;R;Bit;TabLeituraBinDebug;Discrete input;50021;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Erro no menu Índice 21 (RL4);;;;;;;;;;;;;;;;;;
05636f3592d3454ca73ca2b852d609f6;1;R;Bit;TabLeituraBinDebug;Discrete input;50022;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Erro no menu Índice 22 (RLYT);;;;;;;;;;;;;;;;;;
6e71eeac2de04aedbe7b8a33b83e16e3;1;R;Bit;TabLeituraBinDebug;Discrete input;50023;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Erro no menu Índice 23 (ANOT);;;;;;;;;;;;;;;;;;
48b8464b159947dc8885a5951cd527b5;1;R;Bit;TabLeituraBinDebug;Discrete input;50024;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Erro no menu Índice 24 (RTD);;;;;;;;;;;;;;;;;;
32e2653f24b942cf8465aef09153bee0;1;R;Bit;TabLeituraBinDebug;Discrete input;50025;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Erro no menu Índice 25 (ANOU);;;;;;;;;;;;;;;;;;
e983e38509da4010ac518fa30c8aa11b;1;R;Bit;TabLeituraBinDebug;Discrete input;50026;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Erro no menu Índice 26 (RHS);;;;;;;;;;;;;;;;;;
c076478aa25544e085479d38e1137369;1;R;Bit;TabLeituraBinDebug;Discrete input;50027;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Erro no menu Índice 27 (RdET1);;;;;;;;;;;;;;;;;;
8f2c4fac24ea40fbadece053aaeedae8;1;R;Bit;TabLeituraBinDebug;Discrete input;50028;;;0;1;;1;;;;0=Não\1=Sim;;;;;Uso interno;Erro no menu Índice 28 (RdET2);;;;;;;;;;;;;;;;;;
